Sub_tariff,6_digits,CIIU4,description,avgtariff
2602000000,260200,729,"Minerales de manganeso y sus concentrados, incluidos los minerales ferruginosos y sus concentrados con un contenido de manganeso superior o igual al 20%, en peso, sobre producto seco,",0
2602000000,260200,729,"Minerales de manganeso y sus concentrados, incluidos los minerales ferruginosos y sus concentrados con un contenido de manganeso superior o igual al 20%, en peso, sobre producto seco,",0
2603000000,260300,729,Minerales de cobre y sus concentrados.,0
2603000000,260300,729,Minerales de cobre y sus concentrados.,0
2604000000,260400,723,Minerales de níquel y sus concentrados.,0
2604000000,260400,723,Minerales de níquel y sus concentrados.,0
2605000000,260500,729,Minerales de cobalto y sus concentrados.,0
2605000000,260500,729,Minerales de cobalto y sus concentrados.,0
2606000000,260600,729,Minerales de aluminio y sus concentrados.,0
2606000000,260600,729,Minerales de aluminio y sus concentrados.,0
2607000000,260700,729,Minerales de plomo y sus concentrados.,0
2607000000,260700,729,Minerales de plomo y sus concentrados.,0
2608000000,260800,729,Minerales de zinc y sus concentrados.,0
2608000000,260800,729,Minerales de zinc y sus concentrados.,0
2609000000,260900,729,Minerales de estaño y sus concentrados.,0
2609000000,260900,729,Minerales de estaño y sus concentrados.,0
2610000000,261000,729,Minerales de cromo y sus concentrados.,0
2610000000,261000,729,Minerales de cromo y sus concentrados.,0
2611000000,261100,729,Minerales de tungsteno (volframio) y sus concentrados.,0
2611000000,261100,729,Minerales de tungsteno (volframio) y sus concentrados.,0
2612100000,261210,721,Minerales de uranio y sus concentrados.,0
2612100000,261210,721,Minerales de uranio y sus concentrados.,0
2612200000,261220,721,Minerales de torio y sus concentrados.,0
2612200000,261220,721,Minerales de torio y sus concentrados.,0
2613100000,261310,729,Minerales de molibdeno y sus concentrados tostados.,0
2613100000,261310,729,Minerales de molibdeno y sus concentrados tostados.,0
2613900000,261390,729,Los demás minerales de molibdeno y sus concentrados.,0
2613900000,261390,729,Los demás minerales de molibdeno y sus concentrados.,0
2614000000,261400,729,Minerales de titanio y sus concentrados.,0
2614000000,261400,729,Minerales de titanio y sus concentrados.,0
2615100000,261510,729,Minerales de circonio y sus concentrados.,0
2615100000,261510,729,Minerales de circonio y sus concentrados.,0
2615900000,261590,729,"Los demás minerales de niobio, de tántalo o tantalio, de vanadio y sus concentrados",0
2615900000,261590,729,"Los demás minerales de niobio, de tántalo o tantalio, de vanadio y sus concentrados",0
2616100000,261610,722,Minerales de plata y sus concentrados.,0
2616100000,261610,722,Minerales de plata y sus concentrados.,0
2616901000,261690,722,Minerales de oro y sus concentrados.,0
2616901000,261690,722,Minerales de oro y sus concentrados.,0
2616909000,261690,722,Los demás minerales de los metales preciosos y sus concentrados.,0
2616909000,261690,722,Los demás minerales de los metales preciosos y sus concentrados.,0
2617100000,261710,729,Minerales de antimonio y sus concentrados.,0
2617100000,261710,729,Minerales de antimonio y sus concentrados.,0
2617900000,261790,729,Los demás minerales y sus concentrados.,0
2617900000,261790,729,Los demás minerales y sus concentrados.,0
2618000000,261800,2410,Escorias granuladas (arena de escorias) de la siderurgia.,0
2618000000,261800,2410,Escorias granuladas (arena de escorias) de la siderurgia.,0
2619000000,261900,2410,"Escorias (excepto las granuladas), batiduras y demás desperdicios de la siderurgia.",0
2619000000,261900,2410,"Escorias (excepto las granuladas), batiduras y demás desperdicios de la siderurgia.",0
2620110000,262011,2429,Matas de galvanización.,0
2620110000,262011,2429,Matas de galvanización.,0
2620190000,262019,2429,"Las demás escorias, cenizas y residuos (excepto los de la siderurgia) que contengan  principalmente cinc",0
2620190000,262019,2429,"Las demás escorias, cenizas y residuos (excepto los de la siderurgia) que contengan  principalmente cinc",0
2620190000,262019,2429,"Las demás escorias, cenizas y residuos (excepto los de la siderurgia) que contengan  principalmente cinc",0
2620200000,262020,2429,Cenizas y residuos (excepto los de la siderurgia) que contengan principalmente plomo.,
2620200000,262020,2429,Cenizas y residuos (excepto los de la siderurgia) que contengan principalmente plomo.,
2620210000,262021,2429,Lodos de gasolina con plomo y lodos de compuestos antidetonantes con plomo.,0
2620290000,262029,2429,"Las demás escorias, cenizas y residuos (excepto los de la siderurgia) que contengan principalmente plomo.",0
2620290000,262029,2429,"Las demás escorias, cenizas y residuos (excepto los de la siderurgia) que contengan principalmente plomo.",0
2620300000,262030,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan principalmente cobre.",0
2620300000,262030,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan principalmente cobre.",0
2620300000,262030,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan principalmente cobre.",0
2620400000,262040,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan principalmente aluminio.",0
2620400000,262040,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan principalmente aluminio.",0
2620400000,262040,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan principalmente aluminio.",0
2620500000,262050,2429,Cenizas y residuos (excepto los de la siderurgia) que contengan principalmente vanadio.,
2620500000,262050,2429,Cenizas y residuos (excepto los de la siderurgia) que contengan principalmente vanadio.,
2620600000,262060,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan arsénico, mercurio, talio o sus mezclas, de los tipos utilizados para la extracción de arsénico o de estos metales o para la elaboración de sus compuestos químicos",0
2620600000,262060,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan arsénico, mercurio, talio o sus mezclas, de los tipos utilizados para la extracción de arsénico o de estos metales o para la elaboración de sus compuestos químicos",0
2620900000,262090,2429,Los demás residuos y cenizas (excepto los de las siderurgia) que contengan metal o compuestos metálicos.,
2620900000,262090,2429,Los demás residuos y cenizas (excepto los de las siderurgia) que contengan metal o compuestos metálicos.,
2620910000,262091,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan antimonio, berilio, cadmio, cromo o sus mezclas.",0
2620910000,262091,2429,"Escorias, cenizas y residuos (excepto los de la siderurgia) que contengan antimonio, berilio, cadmio, cromo o sus mezclas.",0
2620990000,262099,2429,"Las demás escorias, cenizas y residuos (excepto los de la siderurgia) que contengan metal, arsénico, o sus compuestos.",0
2620990000,262099,2429,"Las demás escorias, cenizas y residuos (excepto los de la siderurgia) que contengan metal, arsénico, o sus compuestos.",0
2621000000,262100,239,"Las demás escorias y cenizas, incluidas las cenizas de algas.",
2621001000,262100,239,Cenizas de huesos.,
2621009000,262100,239,"Las demás escorias y cenizas, incluidas las cenizas de algas.",
2621100000,262110,239,Cenizas y residuos procedentes de la incineración de desechos y desperdicios municipales,0
2621100000,262110,239,Cenizas y residuos procedentes de la incineración de desechos y desperdicios municipales,0
2621900000,262190,239,"Las demás escorias y cenizas, incluidas las cenizas de algas.",0
2701110000,270111,510,Antracitas.,0.050000001
2701110000,270111,510,Antracitas.,0.050000001
2701120010,270112,510,Hullas térmicas.,0.050000001
2701120010,270112,510,Hullas térmicas.,0.050000001
2701120090,270112,510,Las demás hullas bituminosas.,0.050000001
2701120090,270112,510,Las demás hullas bituminosas.,0.050000001
2701190000,270119,510,"Las demás hullas, incluso pulverizadas, pero sin aglomerar.",0.050000001
2701190000,270119,510,"Las demás hullas, incluso pulverizadas, pero sin aglomerar.",0.050000001
2701200000,270120,1921,"Briquetas, ovoides y combustibles sólidos similares obtenidos de la hulla.",0
2701200000,270120,1921,"Briquetas, ovoides y combustibles sólidos similares obtenidos de la hulla.",0
2702100000,270210,520,"Lignitos, incluso pulverizados, pero sin aglomerar.",0
2702100000,270210,520,"Lignitos, incluso pulverizados, pero sin aglomerar.",0
2702200000,270220,1921,"Lignitos aglomerados, excepto el azabache.",0
2702200000,270220,1921,"Lignitos aglomerados, excepto el azabache.",0
2703000000,270300,899,Turba (comprendida la utilizada  para cama de animales) incluso aglomerada.,0
2703000000,270300,899,Turba (comprendida la utilizada  para cama de animales) incluso aglomerada.,0
2704001000,270400,1910,"Coques y semicoques de hulla, incluso aglomerados.",0.016666668
2704001000,270400,1910,"Coques y semicoques de hulla, incluso aglomerados.",0.016666668
2704002000,270400,1910,"Coques y semicoques de lignito o de turba, incluso aglomerados.",0.016666668
2704002000,270400,1910,"Coques y semicoques de lignito o de turba, incluso aglomerados.",0.016666668
2704003000,270400,1910,Carbón de retorta.,0.016666668
2704003000,270400,1910,Carbón de retorta.,0.016666668
2705000000,270500,1910,"Gas de hulla, gas de agua, gas pobre y gases similares, excepto el gas de petróleo y demás hidrocarburos gaseosos.",0
2705000000,270500,1910,"Gas de hulla, gas de agua, gas pobre y gases similares, excepto el gas de petróleo y demás hidrocarburos gaseosos.",0
2706000000,270600,1910,"Alquitranes de hulla, de lignito o de turba y demás alquitranes minerales, incluidos los deshidratados o descabezados, incluidos los alquitranes reconstituidos.",0
2706000000,270600,1910,"Alquitranes de hulla, de lignito o de turba y demás alquitranes minerales, incluidos los deshidratados o descabezados, incluidos los alquitranes reconstituidos.",0
2707100000,270710,2011,Benzoles.,0
2707100000,270710,2011,Benzoles.,0
2707200000,270720,2011,Toluoles.,0
2707200000,270720,2011,Toluoles.,0
2707300000,270730,2011,Xiloles.,0
2707300000,270730,2011,Xiloles.,0
2707400000,270740,2011,Naftaleno.,0
2707400000,270740,2011,Naftaleno.,0
2707500000,270750,2011,"Las demás mezclas de hidrocarburos aromáticos que destilen 65% o mas de su volumen (incluidas las perdidas) a 250 grados centígrados, según la norma astmd86.",0
2707501000,270750,2011,Nafta disolvente.,0
2707501000,270750,2011,Nafta disolvente.,0
2707509000,270750,2011,"Las demás mezclas de hidrocarburos aromáticos que destilen, incluidas las pérdidas, una proporción superior o igual al 65% en volumen a 250°C, según la norma ASTMD 86.",0
2707509000,270750,2011,"Las demás mezclas de hidrocarburos aromáticos que destilen, incluidas las pérdidas, una proporción superior o igual al 65% en volumen a 250°C, según la norma ASTMD 86.",0
2707509000,270750,2011,"Las demás mezclas de hidrocarburos aromáticos que destilen, incluidas las pérdidas, una proporción superior o igual al 65% en volumen a 250°C, según la norma ASTMD 86.",0
2707600000,270760,2011,Fenoles.,
2707600000,270760,2011,Fenoles.,
2707910000,270791,2011,Aceites de creosota.,0
2707910000,270791,2011,Aceites de creosota.,0
2707990000,270799,2011,Los demás aceites y productos procedentes de la destilación de los alquitranes de hulla de alta temperatura; productos análogos en los que los constituyentes aromáticos predominen en peso sobre los no aromáticos.,0
2707991000,270799,2011,Antraceno.,0
2707991000,270799,2011,Antraceno.,0
2707999000,270799,2011,Los demás aceites y productos procedentes de la destilación de los alquitranes de hulla de alta temperatura; productos análogos en los que los constituyentes aromáticos predominen en peso sobre los no aromáticos.,0
2707999000,270799,2011,Los demás aceites y productos procedentes de la destilación de los alquitranes de hulla de alta temperatura; productos análogos en los que los constituyentes aromáticos predominen en peso sobre los no aromáticos.,0
2708100000,270810,2011,Brea.,0
2708100000,270810,2011,Brea.,0
2708200000,270820,2011,Coque de brea.,0
2708200000,270820,2011,Coque de brea.,0
2709000000,270900,610,Aceites crudos de petróleo o de mineral bituminoso.,0
2709000000,270900,610,Aceites crudos de petróleo o de mineral bituminoso.,0
2710001100,271000,1921,Gasolina  de aviación.,
2710001100,271000,1921,Gasolina  de aviación.,
2710001900,271000,1921,Las demás gasolinas para motores.,
2710001900,271000,1921,Las demás gasolinas para motores.,
2710002000,271000,1921,"Carburantes  tipo gasolina, para reactores y turbinas.",
2710002000,271000,1921,"Carburantes  tipo gasolina, para reactores y turbinas.",
2710003000,271000,1921,"Espíritu de petróleo (""White spirit"")",
2710003000,271000,1921,"Espíritu de petróleo (""White spirit"")",
2710004100,271000,1921,Queroseno.,
2710004100,271000,1921,Queroseno.,
2710004900,271000,1921,"Los demás carburantes tipo queroseno, para reactores y turbinas.",
