hsfull,CIIU4
8436801010,2821
8436801090,2821
8436802000,2821
8436802010,2821
8436802090,2821
8436803000,2821
8436803010,2821
8436803090,2821
8436809000,2821
8436809010,2821
8436809090,2821
8436910000,2821
8436910000,2821
8436990000,2821
8436990000,2821
8437100000,2825
8437100010,2825
8437100090,2825
8437101000,2825
8437101000,2825
8437101010,2825
8437101010,2825
8437101090,2825
8437101090,2825
8437101100,2825
8437101900,2825
8437109000,2825
8437109000,2825
8437109010,2825
8437109010,2825
8437109010,2825
8437109090,2825
8437109090,2825
8437109090,2825
8437801000,2825
8437801100,2825
8437801900,2825
8437802000,2825
8437803000,2825
8437803000,2825
8437809000,2825
8437809010,2825
8437809090,2825
8437809100,2825
8437809200,2825
8437809300,2825
8437809900,2825
8437900000,2825
8437901000,2825
8437909000,2825
8438101000,2825
8438101000,2825
8438102000,2825
8438102000,2825
8438201000,2825
8438201000,2825
8438202000,2825
8438202000,2825
8438300000,2825
8438300000,2825
8438300010,2825
8438300090,2825
8438400000,2825
8438400000,2825
8438500000,2825
8438500000,2825
8438500010,2825
8438500090,2825
8438501000,2825
8438509000,2825
8438600000,2825
8438600000,2825
8438801000,2825
8438801000,2825
8438801000,2825
8438802000,2825
8438802000,2825
8438809000,2825
8438809000,2825
8438809010,2825
8438809090,2825
8438900000,2825
8438901000,2825
8438909000,2825
8439100000,2829
8439100000,2829
8439200000,2829
8439200000,2829
8439200010,2829
8439200090,2829
8439300000,2829
8439300000,2829
8439910000,2829
8439910000,2829
8439990000,2829
8439990000,2829
8440100000,2829
8440100000,2829
8440900000, 2829
8440900000, 2829
8441100000,2829
8441100000,2829
8441200000,2829
8441200000,2829
8441300000,2829
8441300000,2829
8441400000,2829
8441400000,2829
8441800000,2829
8441800000,2829
8441800010,2829
8441800090,2829
8441900000,2829
8441900000,2829
8442100000,2829
8442100000,2829
8442200000,2829
8442200000,2829
8442300000,2829
8442300000,2829
8442301000,2829
8442302000,2829
8442309000,2829
8442400000, 2829
8442400000, 2829
8442501000,1812
8442501000,1812
8442509000,1812
8442509000,1812
8442509000,1812
8442509010,1812
8442509090,1812
8443110000,2829
8443110000,2829
8443120000,2817
8443120000,2817
8443120000,2817
8443130000,2829
8443140000,2829
8443150000,2829
8443160000,2829
8443160010,2829
8443160090,2829
8443170000,2829
8443190000,2829
8443190000,2829
8443191000,2829
8443191010,2829
8443191010,2829
8443191090,2829
8443191090,2829
8443199000,2829
8443210000,2829
8443210000,2829
8443290000,2829
8443290000,2829
8443300000,2829
8443300000,2829
8443300010,2829
8443300010,2829
8443300090,2829
8443300090,2829
8443310000,2620
8443320000,2620
8443321100,2620
8443321900,2620
8443322000,2620
8443329000,2620
8443391000,2817
8443392000,2817
8443399000,2817
8443400000,2829
8443400000,2829
8443500010,2829
8443500020,2829
8443500090,2829
8443501000,2829
8443509000,2829
8443510000,2829
8443591000,2829
8443591010,2829
8443591090,2829
8443599000,2829
8443600000,2829
8443600000,2829
8443900000, 2829
8443900000, 2829
8443900010, 2829
8443900090, 2829
8443910000, 2829
8443990000, 2829
8444000000,2826
8444000000,2826
8445110000,2826
8445110000,2826
8445120000,2826
8445120000,2826
8445130000,2826
8445130000,2826
8445191000,2826
8445191000,2826
8445199000,2826
8445199000,2826
8445200000,2826
8445200000,2826
8445300000,2826
8445300000,2826
8445400000,2826
8445400000,2826
8445900000,2826
8445900000,2826
8446100000,2826
8446100000,2826
8446210000,2826
8446210000,2826
8446290000,2826
8446290000,2826
8446300000,2826
8446300000,2826
8447110000,2826
8447110000,2826
8447120000,2826
8447120000,2826
8447201000,2826
8447201000,2826
8447202000,2826
8447202000,2826
8447203000,2826
8447203000,2826
8447900000,2826
8447900000,2826
8448110000,2826
8448110000,2826
8448190000,2826
8448190000,2826
8448200000,2826
8448200000,2826
8448310000,2826
8448310000,2826
8448321000,2826
8448321000,2826
8448329000,2826
8448329000,2826
8448330000,2826
8448330000,2826
8448390000,2826
8448390000,2826
8448410000,2826
8448410000,2826
8448420000,2826
8448420000,2826
8448490000,2826
8448490000,2826
8448501000,2826
8448509010,2826
8448509020,2826
8448509090,2826
8448510000,2826
8448510000,2826
8448510010,2826
8448510020,2826
8448510090,2826
8448590000,2826
8448591000,2826
8448599000,2826
8449001000,2826
8449001000,2826
8449001010,2826
8449001090,2826
8449002000,2826
8449009000,2826
8449009000,2826
8449009010,2826
8449009090,2826
8450110000,2750
8450110000,2750
8450120000,2750
8450120000,2750
8450190000,2750
8450190000,2750
8450200000,2826
8450200000,2826
8450900000,2826
8450900000,2826
8451100000,2826
8451100000,2826
8451210000,2750
8451210000,2750
8451290000,2826
8451290000,2826
8451300000,2826
8451300000,2826
8451401000,2826
8451401000,2826
8451401000,2826
8451401010,2826
8451401010,2826
8451401090,2826
8451401090,2826
8451409000,2826
8451409000,2826
8451409000,2826
8451409010,2826
8451409010,2826
8451409010,2826
8451409090,2826
8451409090,2826
8451409090,2826
8451500000,2826
8451500000,2826
8451800000,2826
8451800000,2826
8451800010,2826
8451800090,2826
8451900000,2826
8451901000,2826
8451909000,2826
8452101000,2826
8452101000,2826
8452102000,2826
8452102000,2826
8452201000,2826
8452202000,2826
8452210000,2826
8452210000,2826
8452210010,2826
8452210020,2826
8452290000,2826
8452290000,2826
8452290010,2826
8452290020,2826
8452300000,2826
8452300000,2826
8452400000,2826
8452400000,2826
8452900000,2826
8452900000,2826
8452901000,2826
8452909000,2826
8453100000,2826
8453100000,2826
8453200000,2826
8453200000,2826
8453800000,2826
8453800000,2826
8453900000,2826
8453900000,2826
8454100000,2823
8454100000,2823
8454200000,2823
8454200000,2823
8454300000,2823
8454300000,2823
8454900000,2823
8454900000,2823
8455100000,2823
8455100000,2823
8455210000,2823
8455210000,2823
8455220000,2823
8455220000,2823
8455300000,2823
8455300000,2823
8455900000,2823
8455900000,2823
8456100000,2822
8456100000,2822
8456110000,2822
8456120000,2822
8456200000,2822
8456200000,2822
8456300000,2822
8456300000,2822
8456400000,2822
8456500000,2822
8456900000,2822
8456900000,2822
8456900000,2822
8456910000,2822
8456990000,2822
8457100000,2822
8457100000,2822
8457200000,2822
8457200000,2822
8457300000,2822
8457300000,2822
8458111000,2822
8458111000,2822
8458111000,2822
8458112000,2822
8458112000,2822
8458112000,2822
8458113000,2822
8458119000,2822
8458119000,2822
8458119000,2822
8458191000,2822
8458191000,2822
8458191000,2822
8458192000,2822
8458192000,2822
8458192000,2822
8458193000,2822
8458193000,2822
8458193000,2822
8458199000,2822
8458199000,2822
8458199000,2822
8458910000,2822
8458910000,2822
8458990000,2822
8458990000,2822
8459101000,2822
8459101000,2822
8459102000,2822
8459102000,2822
8459103000,2822
8459103000,2822
8459104000,2822
8459104000,2822
8459210000,2822
8459211000,2822
8459212000,2822
8459219000,2822
8459290000,2822
8459291000,2822
8459292000,2822
8459299000,2822
8459310000,2822
8459310000,2822
8459390000,2822
8459390000,2822
8459400000,2822
8459400000,2822
8459410000,2822
8459490000,2822
8459510000,2822
8459510000,2822
8459590000,2822
8459590000,2822
8459610000,2822
8459610000,2822
8459690000,2822
8459690000,2822
8459700000,2822
8459700000,2822
8460110000,2822
8460110000,2822
8460120000,2822
8460190000,2822
8460190000,2822
8460210000,2822
8460210000,2822
8460220000,2822
8460230000,2822
8460240000,2822
8460290000,2822
8460290000,2822
8460310000,2822
8460310000,2822
8460390000,2822
8460390000,2822
8460400000,2822
8460400000,2822
8460900010,2822
8460900090,2822
8460901000,2822
8460901000,2822
8460909000,2822
8460909000,2822
8460909010,2822
8460909090,2822
8461100000,2822
8461100000,2822
8461200000,2822
8461201000,2822
8461202000,2822
8461300000,2822
8461300000,2822
8461400000,2822
8461400000,2822
8461500000,2822
8461500000,2822
8461900000,2822
8461900000,2822
8461901000,2822
8461901000,2822
8461909000,2822
8461909000,2822
8462101000,2822
8462101000,2822
8462102000,2822
8462102000,2822
8462102100,2822
8462102100,2822
8462102200,2822
8462102900,2822
8462102900,2822
8462103000,2822
8462109000,2822
8462210000,2822
8462211000,2822
8462211000,2822
8462212000,2822
8462212000,2822
8462219000,2822
8462219000,2822
8462290000,2822
8462291000,2822
8462291000,2822
8462291000,2822
8462292000,2822
8462292000,2822
8462299000,2822
8462299000,2822
8462299000,2822
8462310000,2822
8462311000,2822
8462311000,2822
8462312000,2822
8462312000,2822
8462319000,2822
8462319000,2822
8462391000,2822
8462391000,2822
8462392000,2822
8462392000,2822
8462399000,2822
8462399000,2822
8462410000,2822
8462411000,2822
8462411000,2822
8462412000,2822
8462412000,2822
8462419000,2822
8462419000,2822
8462491000,2822
8462491000,2822
8462492000,2822
8462492000,2822
8462499000,2822
8462499000,2822
8462910000,2822
8462910000,2822
8462990000,2822
8462990000,2822
8462991000,2822
8462999000,2822
8463101000,2822
8463101000,2822
8463109000,2822
8463109000,2822
8463200000,2822
8463200000,2822
8463300000,2822
8463300000,2822
8463901000,2822
8463901000,2822
8463909000,2822
8463909000,2822
8464100000,2822
8464100000,2822
8464200000,2822
8464200000,2822
8464900000,2822
8464900000,2822
8465100000,2822
8465100000,2822
8465100000,2822
8465100010,2822
8465100090,2822
8465200000,2822
8465910000,2822
8465911000,2822
8465911000,2822
8465911010,2822
8465911090,2822
8465919100,2822
8465919100,2822
8465919200,2822
8465919200,2822
8465919900,2822
8465919900,2822
8465920000,2822
8465921000,2822
8465921000,2822
8465921010,2822
8465921090,2822
8465929000,2822
8465929000,2822
8465929010,2822
8465929090,2822
8465930010,2822
8465930090,2822
8465931000,2822
8465931010,2822
8465931090,2822
8465939000,2822
8465939010,2822
8465939090,2822
8465941000,2822
8465941000,2822
8465941010,2822
8465941090,2822
8465941100,2822
8465941100,2822
8465941900,2822
8465941900,2822
8465942000,2822
8465942100,2822
8465942100,2822
8465942900,2822
8465942900,2822
8465949000,2822
8465949000,2822
8465949010,2822
8465949090,2822
8465949100,2822
8465949100,2822
8465949900,2822
8465949900,2822
8465950000,2822
8465951000,2822
8465951000,2822
8465959000,2822
8465959000,2822
8465959010,2822
8465959090,2822
8465960000,2822
8465960000,2822
8465960000,2822
8465991000,2822
8465991000,2822
8465991010,2822
8465991020,2822
8465991090,2822
8465991100,2822
8465991100,2822
8465991900,2822
8465991900,2822
8465999000,2822
8465999000,2822
8465999010,2822
8465999090,2822
8465999100,2822
8465999100,2822
8465999900,2822
8465999900,2822
8466100000,2822
8466100000,2822
8466200000,2822
8466200000,2822
8466300000,2822
8466300000,2822
8466300000,2822
8466910000,2822
8466910000,2822
8466920000,2822
8466921000,2822
8466921000,2822
8466929000,2822
8466930000,2822
8466930000,2822
8466931000,2822
8466931000,2822
8466932000,2822
8466933000,2822
8466934000,2822
8466935000,2822
8466936000,2822
8466937000,2822
8466938000,2822
8466939000,2822
8466940000,2822
8466941000,2822
8466942000,2822
8466943000,2822
8466944000,2822
8466949000,2822
8467111000,2818
8467111000,2818
8467112000,2818
8467112000,2818
8467119000,2818
8467119000,2818
8467191000,2818
8467191000,2818
8467192000,2818
8467192000,2818
8467199000,2818
8467199000,2818
8467210000,2818
8467220000,2818
8467290000,2818
8467810000,2818
8467810000,2818
8467891000,2818
8467891000,2818
8467899000,2818
8467899000,2818
8467910000,2818
8467910000,2818
8467920000,2818
8467921000,2818
8467929000,2818
8467990000,2818
8467990000,2818
8467990000,2818
8468100000,2819
8468100000,2819
8468201000,2819
8468201000,2819
8468201000,2819
8468209000,2819
8468209000,2819
8468800000,2819
8468800000,2819
8468900000,2819
8468900000,2819
8468901000,2819
8468909000,2819
8469001000,2817
8469009000,2817
8469100000,2817
8469110000,2817
8469120000,2817
8469200000,2817
8469201000,2817
8469209000,2817
8469210000,2817
8469290000,2817
8469300000,2817
8469301000,2817
8469309000,2817
8469310000,2817
8469390000,2817
8470100000,2817
8470100000,2817
8470210000,2817
8470210000,2817
8470290000,2817
8470290000,2817
8470300000,2817
8470300000,2817
8470400000,2817
8470400000,2817
8470500000,2817
8470500000,2817
8470901000,2817
8470901000,2817
8470902000,2817
8470902000,2817
8470909000,2817
8470909000,2817
8471100000,2620
8471100000,2620
8471200000,2620
8471201000,2620
8471202000,2620
8471209000,2620
8471300000,2620
8471300000,2620
8471410000,2620
8471410000,2620
8471490000,2620
8471490000,2620
8471500000,2620
8471500000,2620
8471601000,2620
8471601010,2620
8471601090,2620
8471601100,2620
8471601900,2620
8471602000,2620
8471609000,2620
8471700000,2620
8471800000,2610
8471900000,2620
8471910000,2620
8471920000,2620
8471921000,2620
8471929000,2620
8471930000,2620
8471931000,2620
8471932000,2620
8471933000,2620
8471939000,2620
8471990000,2620
8472100000,2817
8472100000,2817
8472200000,2817
8472200000,2817
8472300000,2817
8472300000,2817
8472901000,2817
8472901000,2817
8472901000,2817
8472902000,2817
8472902000,2817
8472902000,2817
8472903000,2817
8472903000,2817
8472904000,2817
8472904000,2817
8472905000,2817
8472909000,2817
8472909000,2817
8472909010,2817
8472909010,2817
8472909090,2817
8472909090,2817
8473100000,2817
8473100000,2817
8473210000,2817
8473210000,2817
8473290000, 2817
8473291000, 2817
8473299000, 2817
8473300000, 2620
8473300000,2620
8473401000, 2817
8473401000, 2817
8473409000, 2817
8473409000, 2817
8473500000,2620
8473500000,2620
8474101000,2824
8474101000,2824
8474102000,2824
8474109000,2824
8474109000,2824
8474109000,2824
8474109010,2824
8474109090,2824
8474201000,2824
8474201000,2824
8474202000,2824
8474203000,2824
8474209000,2824
8474209000,2824
8474209010,2824
8474209010,2824
8474209020,2824
8474209030,2824
8474209090,2824
8474310010,2824
8474310020,2824
8474310090,2824
8474311000,2824
8474311000,2824
8474319000,2824
8474319000,2824
8474320000,2824
8474320000,2824
8474391000,2824
8474391000,2824
8474392000,2824
8474392000,2824
8474399000,2824
8474399000,2824
8474801000,2824
8474801000,2824
8474801010,2824
8474801090,2824
8474802000,2824
8474802000,2824
8474803000,2824
8474803000,2824
8474809000,2824
8474809000,2824
8474900000,2824
8474901000,2824
8474902000,2824
8474903000,2824
8474904000,2824
8474905000,2824
8474909000,2824
8475100000,2829
8475100000,2829
8475200000,2829
8475210000,2829
8475290000,2829
8475900000,2829
8475900000,2829
8476110000,2819
8476190000,2819
8476210000,2819
8476290000,2819
8476810000,2819
8476890000,2819
8476900000,2819
8476900000,2819
8477100000,2829
8477100000,2829
8477200000,2829
8477200010,2829
8477200020,2829
8477200090,2829
8477300000,2829
8477300000,2829
8477300010,2829
8477300090,2829
8477400000,2829
8477400000,2829
8477510000,2829
8477510000,2829
8477591000,2829
8477591000,2829
8477599000,2829
8477599000,2829
8477800000,2829
8477800010,2829
8477800010,2829
8477800090,2829
8477800090,2829
8477900000,2829
8477901000,2829
8477909000,2829
8478101000,2825
8478101000,2825
8478109000,2825
8478109000,2825
8478900000,2825
8478900000,2825
8479100000,2824
8479100000,2824
8479200000,2825
8479200000,2825
8479200010,2825
8479200090,2825
8479201000,2825
8479209000,2825
8479300000,2822
8479300000,2822
8479300000,2822
8479400000,2829
8479400000,2829
8479500000,2829
8479600000,2829
8479710000,2829
8479790000,2829
8479810000,2829
8479810000,2829
8479820000,2829
8479820000,2829
8479891000,2829
8479891000,2829
8479892000,2829
8479892000,2829
8479893000,2829
8479893000,2829
8479894000,2829
8479894000,2829
8479895000,2829
8479895000,2829
8479896000,2829
8479897000,2829
8479898000,2829
8479898000,2829
8479899000,2829
8479899010,2829
8479899010,2829
8479899020,2829
8479899030,2829
8479899090,2829
8479899090,2829
8479900000,2829
8479900000,2829
8480100000,2829
8480100000,2829
8480200000,2829
8480200000,2829
8480300000,2829
8480300000,2829
8480410000,2829
8480410000,2829
8480490000,2829
8480490000,2829
8480500000,2829
8480500000,2829
8480600000,2829
8480600000,2829
8480710000,2829
8480710000,2829
8480711000,2829
8480719000,2829
8480790000,2829
8480790000,2829
8481100000,2813
8481100010,2813
8481100090,2813
8481200000,2813
8481200000,2813
8481300000,2813
8481300000,2813
8481400000,2813
8481400000,2813
8481400010,2813
8481400010,2813
8481400020,2813
8481400090,2813
8481801000,2813
8481801000,2813
8481802000,2813
8481802000,2813
8481803000,2813
8481803000,2813
8481804000,2813
8481804000,2813
8481805010,2813
8481805010,2813
8481805090,2813
8481805090,2813
8481805100,2813
8481805900,2813
8481806000,2813
8481806000,2813
8481807000,2813
8481807000,2813
8481808000,2813
8481808000,2813
8481809000,2813
8481809000,2813
8481809010,2813
8481809090,2813
8481809100,2813
8481809900,2813
8481900010,2813
8481900010,2813
8481900011,2813
8481900012,2813
8481900020,2813
8481900090,2813
8481900090,2813
8481900090,2813
8481901000,2813
8481909000,2813
8482100000,2814
8482100000,2814
8482200000,2814
8482200000,2814
8482300000,2814
8482300000,2814
8482400000,2814
8482400000,2814
8482500000,2814
8482500000,2814
8482800000,2814
8482800000,2814
8482910000,2814
8482910000,2814
8482990000,2814
8482990000,2814
8483101000,2814
8483101000,2814
8483102000,2814
8483103000,2814
8483104000,2814
8483109000,2814
8483109100,2814
8483109200,2814
8483109300,2814
8483109900,2814
8483200000,2814
8483200010,2814
8483200090,2814
8483301000,2814
8483301000,2814
8483302000,2814
8483309000,2814
8483309000,2814
8483401000,2814
8483402000,2814
8483403000,2814
8483403000,2814
8483409000,2814
8483409100,2814
8483409200,2814
8483409200,2814
8483409900,2814
8483500000,2814
8483501000,2814
8483502000,2814
8483509000,2814
8483509010,2814
8483509090,2814
8483600010,2814
8483600010,2814
8483600090,2814
8483600090,2814
8483601000,2814
8483609000,2814
8483901000,2814
8483902000,2814
8483903000,2814
8483904000,2814
8483909000,2814
8483909000,2814
8484100000,2819
8484100000,2819
8484200000,2819
8484900000,2819
8484900000,2819
8485100000,2599
8485100000,2599
8485901000,2819
8485901000,2819
8485902000,2819
8485902000,2819
8485909000,2819
8485909000,2819
8486100000,2829
8486200000,2829
8486300000,2829
8486400000,2829
8486900000,2829
8487100000,2599
8487901000,2819
8487902000,2819
8487909000,2819
8501101000,2711
8501101000,2711
8501101000,2711
8501102000,2711
8501102000,2711
8501102000,2711
8501103000,2711
8501104000,2711
8501109000,2711
8501109100,2711
8501109100,2711
8501109200,2711
8501109200,2711
8501109300,2711
8501109300,2711
8501201000,2711
8501201100,2711
8501201100,2711
8501201900,2711
8501201900,2711
8501202000,2711
8501202100,2711
8501202100,2711
8501202900,2711
8501202900,2711
8501203000,2711
8501209000,2711
8501311000,2711
8501311000,2711
8501311000,2711
8501312000,2711
8501312000,2711
8501312000,2711
8501313000,2711
8501313000,2711
8501313000,2711
8501321000,2711
8501321000,2711
8501321000,2711
8501322000,2711
8501322100,2711
8501322100,2711
8501322900,2711
8501322900,2711
8501323000,2711
8501324000,2711
8501324000,2711
8501324000,2711
8501331000,2711
8501331000,2711
8501331000,2711
8501332000,2711
8501332000,2711
8501332000,2711
8501333000,2711
8501333000,2711
8501333000,2711
8501341000,2711
8501341000,2711
8501341000,2711
8501342000,2711
8501342000,2711
8501342000,2711
8501343000,2711
8501343000,2711
8501343000,2711
8501401000,2711
8501401010,2711
8501401090,2711
8501401110,2711
8501401110,2711
8501401190,2711
8501401190,2711
8501401900,2711
8501401900,2711
8501402000,2711
8501402010,2711
8501402090,2711
8501402110,2711
8501402110,2711
8501402190,2711
8501402190,2711
8501402900,2711
8501402900,2711
8501403000,2711
8501403110,2711
8501403110,2711
8501403190,2711
8501403190,2711
8501403900,2711
8501403900,2711
8501404000,2711
8501404100,2711
8501404100,2711
8501404900,2711
8501404900,2711
8501405000,2711
8501409000,2711
8501511000,2711
8501511010,2711
8501511010,2711
8501511010,2711
8501511090,2711
8501511090,2711
8501511090,2711
8501519000,2711
8501519000,2711
8501519000,2711
8501521000,2711
8501521010,2711
8501521010,2711
8501521010,2711
8501521090,2711
8501521090,2711
8501521090,2711
8501522000,2711
8501522000,2711
8501522000,2711
8501523000,2711
8501523000,2711
8501523000,2711
8501524000,2711
8501524000,2711
8501524000,2711
8501530000,2711
8501530000,2711
8501530000,2711
8501611000,2711
8501611000,2711
8501611000,2711
8501612000,2711
8501612000,2711
8501612000,2711
8501619000,2711
8501619000,2711
8501619000,2711
8501620000,2711
8501620000,2711
8501620000,2711
8501630000,2711
8501630000,2711
8501630000,2711
8501640000,2711
8501640000,2711
8501640000,2711
8502101000,2712
8502102000,2712
8502103000,2712
8502109000,2712
8502111000,2712
8502111000,2712
8502119000,2712
8502119000,2712
8502121000,2712
8502121000,2712
8502129000,2712
8502129000,2712
8502131000,2712
8502131000,2712
8502139000,2712
8502139000,2712
8502201000,2712
8502201000,2712
8502201000,2712
8502202000,2712
8502203000,2712
8502209000,2712
8502209000,2712
8502209000,2712
8502301000,2712
8502301000,2712
8502302000,2712
8502303000,2712
8502309000,2712
8502309000,2712
8502310000,2712
8502391000,2712
8502399000,2712
8502400000,2712
8502400000,2712
8502400000,2712
8503000000,2711
8503001000,2711
8503001000,2711
8503002000,2711
8503002000,2711
8503003000,2711
8503003000,2711
8503009000,2711
8503009010,2711
8503009010,2711
8503009020,2711
8503009090,2711
8503009090,2711
8504100000,2711
8504100000,2711
8504211000,2711
8504211000,2711
8504211100,2711
8504211900,2711
8504219000,2711
8504219000,2711
8504221000,2711
8504221000,2711
8504229000,2711
8504229000,2711
8504230000,2711
8504230000,2711
8504230000,2711
8504230010,2711
8504230010,2711
8504230020,2711
8504230090,2711
8504230090,2711
8504310010,2711
8504310020,2711
8504310090,2711
8504311010,2711
8504311010,2711
8504311020,2711
8504311090,2711
8504311090,2711
8504319000,2711
8504319000,2711
8504321000,2711
8504321000,2711
8504329000,2711
8504329000,2711
8504330000,2711
8504330000,2711
8504341000,2711
8504341000,2711
8504341000,2711
8504342000,2711
8504342000,2711
8504342000,2711
8504343000,2711
8504349000,2711
8504349000,2711
8504400000,2711
8504401000,2711
8504402000,2711
8504409000,2711
8504409010,2711
8504409090,2711
8504501000,2711
8504501000,2711
8504509000,2711
8504509000,2711
8504900000,2711
8504901000,2711
8504902000,2711
8504909000,2711
8504909010,2711
8504909090,2711
8505110000,2599
8505110000,2599
8505191000,2393
8505191000,2393
8505199000,2393
8505199000,2393
8505200000,2790
8505200000,2790
8505200010,2790
8505200090,2790
8505300000,2790
8505300000,2790
8505901000,2790
8505901000,2790
8505902000,2790
8505902000,2790
8505903000,2790
8505909000,2790
8505909000,2790
8506101100,2720
8506101200,2720
8506101900,2720
8506109100,2720
8506109110,2720
8506109190,2720
8506109200,2720
8506109900,2720
8506111000,2720
8506111100,2720
8506111200,2720
8506111900,2720
8506112000,2720
8506119000,2720
8506119100,2720
8506119200,2720
8506119900,2720
8506121000,2720
8506121000,2720
8506122000,2720
8506122000,2720
8506129000,2720
8506129000,2720
8506131000,2720
8506131000,2720
8506132000,2720
8506132000,2720
8506139000,2720
8506139000,2720
8506191000,2720
8506191000,2720
8506192000,2720
8506192000,2720
8506199000,2720
8506199000,2720
8506200000,2720
8506201000,2720
8506202000,2720
8506209000,2720
8506301000,2720
8506302000,2720
8506309000,2720
8506401000,2720
8506402000,2720
8506409000,2720
8506501000,2720
8506502000,2720
8506509000,2720
8506601000,2720
8506602000,2720
8506609000,2720
8506801000,2720
8506802000,2720
8506809000,2720
8506900000,2720
8506900000,2720
8506900000,2720
8507100000,2720
8507100000,2720
8507200000,2720
8507200000,2720
8507300000,2720
8507300000,2720
8507400000,2720
8507400000,2720
8507500000,2720
8507600000,2720
8507800000,2720
8507800000,2720
8507800000,2720
8507800010,2720
8507800020,2720
8507800090,2720
8507901000,2720
8507901000,2720
8507902000,2720
8507902000,2720
8507903000,2720
8507903000,2720
8507909000,2720
8507909000,2720
8508100000,2818
8508100000,2818
8508110000,2750
8508190000,2750
8508200000,2818
8508200000,2818
8508600000,2750
8508700000,2750
8508800000,2818
8508800000,2818
8508900000,2818
8508900000,2818
8509100000,2750
8509100000,2750
8509200000,2750
8509200000,2750
8509300000,2750
8509300000,2750
8509401000,2750
8509401000,2750
8509409000,2750
8509409000,2750
8509800000,2750
8509800000,2750
8509801000,2750
8509802000,2750
8509809000,2750
8509900000,2750
8509900000,2750
8509900010,2750
8509900090,2750
8510100000,2750
8510100000,2750
8510200000,2750
8510201000,2750
8510201000,2750
8510202000,2750
8510202000,2750
8510300000,2750
8510901000,2750
8510901000,2750
8510909000,2750
8510909000,2750
8511101000,2930
8511101000,2930
8511109000,2930
8511109010,2930
8511109010,2930
8511109090,2930
8511109090,2930
8511201000,2930
8511201000,2930
8511209000,2930
8511209000,2930
8511209010,2930
8511209020,2930
8511301000,2930
8511301000,2930
8511302010,2930
8511302020,2930
8511309010,2930
8511309090,2930
8511309100,2930
8511309200,2930
8511309210,2930
8511309290,2930
8511401000,2930
8511401000,2930
8511409000,2930
8511409010,2930
8511409010,2930
8511409090,2930
8511409090,2930
8511501000,2930
8511501000,2930
8511509000,2930
8511509010,2930
8511509010,2930
8511509090,2930
8511509090,2930
8511801000,2930
8511801000,2930
8511809000,2930
8511809000,2930
8511901000,2930
8511901000,2930
8511901000,2930
8511902010,2930
8511902010,2930
8511902090,2930
8511902090,2930
8511902100,2930
8511902900,2930
8511903000,2930
8511903000,2930
8511909000,2930
8511909000,2930
8511909000,2930
8511909010,2930
8511909010,2930
8511909090,2930
8511909091,2930
8511909099,2930
8511909110,2930
8511909120,2930
8511909900,2930
8512100000,2740
8512100000,2740
8512100010,2740
8512100090,2740
8512201000,2740
8512201000,2740
8512209000,2740
8512209000,2740
8512300010,2740
8512300010,2740
8512300090,2740
8512300090,2740
8512301000,2740
8512309000,2740
8512400000,2740
8512400000,2740
8512900000,2740
8512900000,2740
8512900010,2740
8512900090,2740
8512901000,2740
8512909000,2740
8513101000,2740
8513101000,2740
8513109000,2740
8513109000,2740
8513900000,2740
8513900000,2740
8514100000,2815
8514100000,2815
8514200000,2815
8514200000,2815
8514200010,2815
8514200090,2815
8514300010,2815
8514300090,2815
8514301000,2815
8514301000,2815
8514309000,2815
8514309000,2815
8514400000,2815
8514400000,2815
8514900000,2815
8514900000,2815
8515110000,2790
8515110010,2790
8515110090,2790
8515190000,2790
8515190000,2790
8515210000,2790
8515210000,2790
8515290000,2790
8515290000,2790
8515310000,2790
8515310000,2790
8515390000,2790
8515390000,2790
8515800010,2790
8515800010,2790
8515800020,2790
8515800090,2790
8515800090,2790
8515801000,2790
8515809000,2790
8515900000,2790
8515900000,2790
8516100000,2750
8516100000,2750
8516210000,2750
8516210000,2750
8516291000,2750
8516291000,2750
8516299000,2750
8516299000,2750
8516310000,2750
8516310000,2750
8516320000,2750
8516320000,2750
8516330000,2750
8516330000,2750
8516400000,2750
8516400000,2750
8516500000,2750
8516500000,2750
8516601000,2750
8516601000,2750
8516602000,2750
8516602000,2750
8516603000,2750
8516603000,2750
8516603000,2750
8516710000,2750
8516710000,2750
8516720000,2750
8516720000,2750
8516790000,2750
8516790000,2750
8516800000,2750
8516800000,2750
8516800010,2750
8516800090,2750
8516900000,2750
8516900000,2750
8516900010,2750
8516900090,2750
8517100000,2630
8517110000,2630
8517110000,2630
8517120000,2630
8517180000, 2630
8517191000, 2630
8517199000, 2630
8517200000, 2630
8517210000, 2630
8517220000, 2630
8517301000, 2630
8517302000, 2630
8517302000, 2630
8517309000, 2630
8517309000, 2630
8517309010, 2630
8517309010, 2630
8517309090, 2630
8517309090, 2630
8517400000, 2630
8517400010, 2630
8517400090, 2630
8517500000, 2630
8517610000, 2630
8517621000, 2630
8517622000, 2630
8517629000, 2630
8517691000, 2630
8517692000, 2630
8517699010, 2630
8517699090, 2630
8517700000,2630
8517800000, 2630
8517810000, 2630
8517820000, 2630
8517900000,2630
8517900000,2630
8517900010,2630
8517900090,2630
8518100000,2640
8518100000,2640
8518210000,2640
8518210000,2640
8518220000,2640
8518220000,2640
8518290000,2640
8518290000,2640
8518300000,2640
8518300000,2640
8518400000,2640
8518400000,2640
8518500000,2640
8518500000,2640
8518900000,2640
8518900000,2640
8518900010,2640
